;hash_id;name;price;latitude;longitude;category_main_cb;category_type_cb;category_sub_cb;type_of_flat;size_m
3780;3447575884;Prodej bytu 2+kk 54 m²;8217000;50.114634398689425;16.807402601310574;1;1;4;2+kk;54.0
3781;2211169612;Prodej bytu 2+kk 77 m²;7269000;50.114634398689425;16.807402601310574;1;1;4;2+kk;77.0
3782;4276946252;Pronájem bytu 2+kk 46 m²;10000;48.980395398689424;14.458053601310574;1;2;4;-;-
3783;535627084;Pronájem bytu 1+kk 41 m² (Podkrovní);11000;50.138395398689426;14.381064601310573;1;2;2;-;-
3784;3221755212;Prodej bytu 2+kk 44 m²;5971000;50.134089398689426;14.515978601310573;1;1;4;2+kk;44.0
3785;196494412;Prodej bytu 2+1 27 m²;2938000;50.61513739868943;15.719479601310574;1;1;5;2+1;27.0
3786;1244366156;Pronájem bytu 2+1 62 m²;7000;49.82527439868942;18.367177601310573;1;2;5;-;-
3787;2414675276;Prodej bytu 1+1 31 m²;0;50.070593398689425;12.377787601310574;1;1;3;1+1;31.0
3788;753730892;Prodej bytu 2+kk 49 m²;7882000;50.099062398689426;14.546097601310574;1;1;4;2+kk;49.0
3789;3601470796;Prodej bytu 2+1 44 m²;5167000;50.061323398689424;14.465392601310574;1;1;5;2+1;44.0
3790;2820224332;Prodej bytu 2+1 53 m²;2102000;48.782271398689424;14.565056601310573;1;1;5;2+1;53.0
3791;2964214860;Prodej bytu 3+1 52 m²;2587000;48.823641398689425;14.256976601310575;1;1;7;3+1;52.0
3792;3854455884;Prodej bytu 3+1 55 m²;2110000;48.823641398689425;14.256976601310575;1;1;7;3+1;55.0
3793;2073757004;Prodej bytu atypické 20 m²;556000;49.99428839868943;13.722652601310573;1;1;16;atypické;20.0
3794;2705200460;Prodej bytu 2+kk 67 m²;5414000;50.045546398689424;14.552782601310573;1;1;4;2+kk;67.0
3795;3974956364;Pronájem bytu 2+1 43 m²;11000;49.591509398689425;18.152766601310574;1;2;5;-;-
3796;1038943564;Pronájem bytu 1+kk 19 m²;7000;50.07465639868943;14.367532601310574;1;2;2;-;-
3797;4102034764;Prodej bytu 3+1 61 m²;3973000;50.123919398689424;14.144659601310574;1;1;7;3+1;61.0
3798;403117388;Pronájem bytu 2+kk 26 m²;7000;49.19246539868943;16.642318601310574;1;2;4;-;-
3799;1575814476;Pronájem  pokoje 72 m²;2000;49.58964439868943;17.277472601310574;1;2;47;-;-
3800;3454862668;Pronájem bytu 3+1 57 m² (Jednopodlažní);14000;50.13745339868942;14.077854601310573;1;2;7;-;-
3801;317523276;Prodej bytu 1+kk 15 m²;2778000;50.06113339868943;14.479158601310575;1;1;2;1+kk;15.0
3802;3696166220;Pronájem bytu 1+kk 28 m²;12000;50.002878398689425;14.553187601310574;1;2;2;-;-
3803;3001877836;Pronájem bytu 2+kk 35 m²;7000;49.769812398689425;18.260587601310572;1;2;4;-;-
3804;891815244;Pronájem bytu 1+kk 46 m²;16000;50.06003039868943;14.429159601310573;1;2;2;-;-
3805;1531446604;Pronájem bytu 1+kk 32 m²;16000;50.06003039868943;14.429159601310573;1;2;2;-;-
3806;24126540;Prodej bytu 4+kk 85 m²;10351000;50.08088139868943;14.383369601310573;1;1;8;4+kk;85.0
3807;3538748748;Prodej bytu 2+kk 31 m²;1242000;50.58520339868942;13.574036601310574;1;1;4;2+kk;31.0
3808;531961164;Prodej bytu 3+1 56 m²;1584000;50.24890039868943;17.404723601310575;1;1;7;3+1;56.0
3809;1944913228;Prodej bytu 1+1 28 m²;1711000;49.022665398689426;17.665368601310576;1;1;3;1+1;28.0
3810;3905688652;Prodej bytu 2+kk 46 m²;7397000;50.07089839868943;14.432384601310574;1;1;4;2+kk;46.0
3811;1139606860;Pronájem bytu 1+kk 33 m²;7000;50.719931398689425;15.173023601310573;1;2;2;-;-
3812;1375020364;Prodej bytu 2+1 54 m²;5573000;50.00800539868943;14.445949601310573;1;1;5;2+1;54.0
3813;15533388;Pronájem bytu 1+1 27 m²;4000;50.75147839868943;14.196444601310574;1;2;3;-;-
3814;1038955852;Prodej bytu 4+kk 79 m²;5830000;49.702322398689425;13.362604601310574;1;1;8;4+kk;79.0
3815;4033549644;Prodej bytu 2+kk 39 m²;4961000;50.139082398689425;14.481078601310573;1;1;4;2+kk;39.0
3816;2371147084;Prodej bytu 2+1 42 m²;1879000;49.07660539868942;17.893174601310573;1;1;5;2+1;42.0
3817;2733958476;Prodej bytu 3+1 62 m²;0;50.01939639868942;15.204034601310573;1;1;7;3+1;62.0
3818;3666134092;Prodej bytu 5+kk 128 m²;9952000;49.946741398689426;14.357926601310574;1;1;10;5+kk;128.0
3819;662508876;Pronájem bytu 1+kk 17 m²;11000;50.03461739868943;14.506831601310573;1;2;2;-;-
3820;3236758860;Pronájem bytu 1+kk 20 m²;6000;49.70657939868943;13.445018601310574;1;2;2;-;-
3821;3443197260;Pronájem bytu 1+1 29 m²;9000;49.18124239868943;16.631306601310573;1;2;3;-;-
3822;2691073356;Pronájem bytu 5+kk 113 m² (Mezonet);31000;50.087088398689424;14.516990601310575;1;2;10;-;-
3823;300746060;Pronájem bytu 1+1 17 m²;8000;49.18635839868943;16.587806601310575;1;2;3;-;-
3824;3675981132;Pronájem bytu 2+kk 43 m²;12000;50.110598398689426;14.458997601310573;1;2;4;-;-
3825;3335533900;Pronájem bytu 2+kk 47 m²;13000;50.099932398689425;14.402142601310574;1;2;4;-;-
3826;999171404;Prodej bytu 3+1 77 m²;3256000;50.71271739868943;15.178737601310575;1;1;7;3+1;77.0
3827;1408107852;Prodej bytu 4+kk 107 m²;4697000;49.383974398689425;15.595065601310575;1;1;8;4+kk;107.0
3828;3759711564;Prodej bytu 3+1 60 m²;3901000;49.81672539868943;14.445900601310575;1;1;7;3+1;60.0
3829;2876793932;Prodej bytu 4+kk 92 m²;6760000;50.14124539868943;14.588039601310573;1;1;8;4+kk;92.0
3830;4214842444;Prodej bytu 3+kk 77 m²;15041000;50.063746398689425;14.323664601310574;1;1;6;3+kk;77.0
3831;524432716;Pronájem bytu 1+kk 31 m²;10000;49.19676039868943;16.611848601310573;1;2;2;-;-
3832;2021790796;Prodej bytu 2+kk 43 m²;4371000;50.05907339868943;14.470361601310573;1;1;4;2+kk;43.0
3833;1353254220;Prodej bytu 3+kk 71 m²;8424000;50.04890739868943;14.291742601310574;1;1;6;3+kk;71.0
3834;1475151180;Pronájem bytu 1+kk 22 m²;5000;50.75438539868943;15.078622601310574;1;2;2;-;-
3835;3354199372;Prodej bytu 3+1 62 m²;5247000;49.17915639868943;16.392709601310575;1;1;7;3+1;62.0
3836;2071467340;Prodej bytu 4+kk 98 m² (Mezonet);21100000;50.09363039868943;14.431438601310575;1;1;8;4+kk;98.0
3837;1121330508;Prodej bytu 2+1 34 m²;1743000;49.96057739868942;16.972581601310573;1;1;5;2+1;34.0
3838;3135438428;Prodej bytu 4+kk 65 m²;7086000;49.95585839868943;14.079958601310574;1;1;8;4+kk;65.0
3839;2720024396;Prodej bytu 4+kk 75 m²;7086000;49.944594398689425;14.049182601310573;1;1;8;4+kk;75.0
3840;333202508;Pronájem bytu 2+kk 47 m² (Podkrovní);11000;49.82742539868943;18.293792601310574;1;2;4;-;-
3841;351077708;Pronájem bytu 3+1 60 m²;7000;49.50869639868942;14.049927601310573;1;2;7;-;-
3842;260052300;Pronájem bytu 2+kk 35 m²;8000;49.84002139868942;18.188073601310574;1;2;4;-;-
3843;2951910732;Prodej bytu 3+kk 74 m²;6910000;49.715231398689426;13.379862601310574;1;1;6;3+kk;74.0
3844;1901602124;Prodej bytu 3+1 55 m²;2985000;50.664236398689425;14.047083601310574;1;1;7;3+1;55.0
3845;2876757324;Prodej bytu 1+1 33 m²;1113000;50.404288398689424;15.935733601310574;1;1;3;1+1;33.0
3846;1826866508;Prodej bytu 2+1 44 m²;2141000;49.96290839868943;16.981496601310575;1;1;5;2+1;44.0
3847;737424716;Prodej bytu 3+1 76 m²;4212000;50.655253398689425;14.046469601310573;1;1;7;3+1;76.0
3848;3572303180;Pronájem bytu 2+1 46 m²;8000;49.28840539868943;17.409741601310575;1;2;5;-;-
3849;798213452;Prodej bytu 3+1 61 m²;5725000;50.014937398689426;14.520422601310575;1;1;7;3+1;61.0
3850;870872140;Prodej bytu 3+kk 63 m²;0;50.04551139868943;14.521402601310573;1;1;6;3+kk;63.0
3851;2541925708;Prodej bytu 3+1 109 m²;3376000;49.95917739868943;16.995429601310573;1;1;7;3+1;109.0
3852;3419931980;Pronájem bytu 2+kk 43 m²;11000;50.103129398689425;14.402329601310575;1;2;4;-;-
3853;1081673036;Prodej bytu 2+kk 35 m²;6171000;50.063360398689426;14.473598601310574;1;1;4;2+kk;35.0
3854;636290380;Pronájem bytu 1+1 27 m²;6000;50.145411398689426;15.832699601310575;1;2;3;-;-
3855;1173161292;Pronájem bytu 1+kk 22 m²;10000;50.09357339868943;14.588945601310574;1;2;2;-;-
3856;76481868;Pronájem bytu 2+kk 44 m²;15000;50.067568398689424;14.461800601310573;1;2;4;-;-
3857;4266640716;Prodej bytu 4+1 71 m²;3893000;49.956442398689425;16.996836601310573;1;1;9;4+1;71.0
3858;3857515852;Prodej bytu 2+1 54 m²;2508000;50.33889639868943;15.921417601310575;1;1;5;2+1;54.0
3859;2978927948;Prodej bytu 2+1 45 m²;1473000;49.842348398689424;15.665349601310574;1;1;5;2+1;45.0
3860;974980428;Pronájem bytu 1+kk 19 m²;6000;50.77053339868942;15.184061601310574;1;2;2;-;-
3861;516007244;Prodej bytu 3+1 66 m²;3097000;49.967550398689426;16.980143601310573;1;1;7;3+1;66.0
3862;3414218060;Prodej bytu 3+kk 58 m²;5565000;50.160246398689424;14.122875601310573;1;1;6;3+kk;58.0
3863;2490475852;Prodej bytu 2+kk 52 m²;3053000;49.57356939868943;17.083993601310574;1;1;4;2+kk;52.0
3864;1903273292;Prodej bytu 3+kk 66 m²;3889000;49.57353039868943;17.083989601310574;1;1;6;3+kk;66.0
3865;3799098700;Prodej bytu 3+kk 61 m²;4252000;49.573557398689424;17.083934601310574;1;1;6;3+kk;61.0
3866;2045023564;Prodej bytu 3+1 62 m²;1823000;50.07633039868943;17.096400601310574;1;1;7;3+1;62.0
3867;2854028620;Pronájem bytu 2+kk 62 m²;22000;50.581549398689425;14.640508601310573;1;2;4;-;-
3868;2918454604;Pronájem bytu 2+1 46 m²;9000;50.13250939868943;14.085199601310574;1;2;5;-;-
3869;3390899532;Pronájem bytu 3+1 62 m²;6000;50.74589739868943;14.562747601310575;1;2;7;-;-
3870;454886732;Pronájem bytu 1+1 31 m²;8000;50.14373639868943;15.126609601310573;1;2;3;-;-
3871;2919745884;Prodej bytu 3+kk 110 m² (Mezonet);10582000;49.185766398689424;16.647727601310574;1;1;6;3+kk;110.0
3872;3139241292;Prodej bytu 1+kk 23 m²;2747000;49.99820239868943;14.445560601310573;1;1;2;1+kk;23.0
3873;3047101772;Pronájem bytu 2+kk 32 m²;9000;49.740191398689426;13.372067601310574;1;2;4;-;-
3874;1458107724;Prodej bytu 3+1 44 m²;788000;50.38569839868943;17.018994601310574;1;1;7;3+1;44.0
3875;2333934924;Prodej bytu 5+1 160 m²;21299000;50.094923398689424;14.443640601310573;1;1;11;5+1;160.0
3876;3646481740;Prodej bytu 3+1 58 m²;2062000;49.21535339868942;14.428507601310574;1;1;7;3+1;58.0
3877;4262347852;Prodej bytu 3+1 61 m²;2619000;49.95508439868943;16.990544601310575;1;1;7;3+1;61.0
3878;2220426572;Pronájem bytu 1+kk 17 m²;6000;50.11016739868943;14.638467601310573;1;2;2;-;-
3879;807339340;Prodej bytu 2+1 41 m²;4180000;50.12884739868942;14.516764601310573;1;1;5;2+1;41.0
3880;3571000652;Prodej bytu 2+1 44 m²;2126000;50.73794439868943;15.070656601310574;1;1;5;2+1;44.0
3881;3894216012;Prodej bytu 2+kk 57 m²;4953000;49.191675398689426;16.627969601310575;1;1;4;2+kk;57.0
3882;958203212;Prodej bytu 1+1 27 m²;1591000;50.071631398689426;16.471783601310573;1;1;3;1+1;27.0
3883;213257052;Prodej bytu 2+kk 67 m² (Mezonet);0;50.08336839868942;14.439255601310574;1;1;4;2+kk;67.0
3884;951055692;Prodej bytu 2+kk 41 m²;7628000;50.07004039868943;14.440380601310574;1;1;4;2+kk;41.0
3885;1528620364;Prodej bytu 1+kk 28 m²;4697000;50.084273398689426;14.452440601310574;1;1;2;1+kk;28.0
3886;3223930972;Prodej bytu 2+kk 36 m²;6096000;50.096991398689426;14.458480601310574;1;1;4;2+kk;36.0
3887;3253839180;Prodej bytu 1+kk 27 m²;4769000;50.084273398689426;14.452440601310574;1;1;2;1+kk;27.0
3888;1184107100;Prodej bytu 1+kk 19 m²;4293000;50.09691439868943;14.458407601310574;1;1;2;1+kk;19.0
3889;4127128924;Prodej bytu 1+kk 24 m²;5102000;50.070109398689425;14.440305601310573;1;1;2;1+kk;24.0
3890;2837251404;Pronájem bytu 1+kk 20 m²;5000;49.44518139868943;17.470670601310573;1;2;2;-;-
3891;3425383756;Pronájem bytu 2+kk 36 m²;21000;50.063757398689425;14.448463601310573;1;2;4;-;-
3892;3451397452;Pronájem bytu 1+kk 20 m²;15000;50.071345398689424;14.442066601310573;1;2;2;-;-
3893;3710596428;Pronájem bytu 1+kk 29 m²;18000;50.063757398689425;14.448463601310573;1;2;2;-;-
3894;1853232972;Pronájem bytu 1+kk 25 m²;17000;50.08391439868942;14.443861601310573;1;2;2;-;-
3895;2251695692;Prodej bytu 2+kk 27 m²;5229000;50.09294039868943;14.435148601310575;1;1;4;2+kk;27.0
3896;3827836492;Prodej bytu 1+kk 17 m²;3299000;50.09294039868943;14.435148601310575;1;1;2;1+kk;17.0
3897;2630559052;Prodej bytu 1+kk 22 m²;4776000;50.08079439868943;14.474128601310573;1;1;2;1+kk;22.0
3898;363283532;Prodej bytu 2+kk 42 m²;10630000;50.07951639868943;14.412845601310574;1;1;4;2+kk;42.0
3899;1708741708;Pronájem bytu 2+kk 42 m²;22000;50.07951639868943;14.412845601310574;1;2;4;-;-
3900;1973228876;Pronájem bytu 1+1 33 m²;7000;49.56043839868943;17.253634601310573;1;2;3;-;-
3901;3652265292;Prodej bytu 2+kk 40 m²;0;49.23031839868943;16.975415601310573;1;1;4;2+kk;40.0
3902;109126988;Prodej bytu 2+1 39 m²;0;49.23031839868943;16.975415601310573;1;1;5;2+1;39.0
3903;2239612236;Prodej bytu 2+1 41 m²;0;49.23031839868943;16.975415601310573;1;1;5;2+1;41.0
3904;3898684748;Prodej bytu 4+kk 122 m²;17987000;50.019713398689426;14.381615601310573;1;1;8;4+kk;122.0
3905;1964254540;Prodej bytu 5+kk 117 m²;10343000;50.14274439868942;14.340401601310575;1;1;10;5+kk;117.0
3906;2863473996;Pronájem bytu 2+kk 32 m²;0;50.07782239868943;14.448661601310574;1;2;4;-;-
3907;979666252;Pronájem bytu 4+1 119 m²;78000;50.06360139868943;14.422703601310573;1;2;9;-;-
3908;1811268940;Pronájem bytu 1+kk 23 m²;11000;50.09653739868943;14.484537601310574;1;2;2;-;-
3909;1327301964;Prodej bytu 4+1 69 m²;4371000;49.828875398689426;18.191838601310575;1;1;9;4+1;69.0
3910;2669479244;Prodej bytu 2+1 53 m²;2782000;48.975641398689426;14.483910601310575;1;1;5;2+1;53.0
3911;4011656524;Pronájem bytu 1+kk 23 m²;6000;48.97452039868943;14.491162601310574;1;2;2;-;-
3912;1008534860;Pronájem bytu 4+1 69 m²;13000;49.828875398689426;18.191838601310575;1;2;9;-;-
3913;4229760332;Pronájem bytu 3+kk 75 m²;39000;50.05500639868943;14.435220601310574;1;2;6;-;-
3914;1285879116;Prodej bytu 3+kk 52 m²;2301000;49.95792639868942;16.975217601310575;1;1;6;3+kk;52.0
3915;3488122188;Pronájem  pokoje 15 m²;9000;50.08309839868943;14.364423601310573;1;2;47;-;-
3916;2898470220;Pronájem bytu 2+1 66 m²;19000;50.067427398689425;14.457397601310573;1;2;5;-;-
3917;1944585548;Prodej bytu 4+1 81 m² (Jednopodlažní);7882000;49.54991039868943;15.957392601310573;1;1;9;4+1;81.0
3918;3235382604;Pronájem bytu 1+kk 14 m² (Jednopodlažní);7000;49.212504398689425;16.667823601310573;1;2;2;-;-
3919;582485324;Pronájem bytu 1+kk 31 m² (Mezonet);12000;50.06439839868943;14.440154601310574;1;2;2;-;-
3920;1390347596;Pronájem bytu 1+kk 25 m² (Jednopodlažní);8000;49.19053539868943;16.636151601310573;1;2;2;-;-
3921;3385201996;Pronájem bytu 3+1 57 m² (Jednopodlažní);19000;50.155894398689426;14.531532601310573;1;2;7;-;-
3922;2334852428;Pronájem  pokoje 15 m²;7000;50.02690339868943;14.394793601310575;1;2;47;-;-
3923;3976070476;Prodej bytu 3+kk 50 m² (Jednopodlažní);5370000;50.02229539868943;15.800372601310574;1;1;6;3+kk;50.0
3924;3383240012;Prodej bytu 3+kk 50 m²;3177000;49.834181398689424;18.189461601310573;1;1;6;3+kk;50.0
3925;4108854604;Prodej bytu 2+kk 39 m²;2627000;49.83717639868943;18.189250601310572;1;1;4;2+kk;39.0
3926;4035908940;Pronájem  pokoje 12 m² (Podkrovní);5000;50.11658339868943;14.462881601310574;1;2;47;-;-
3927;488441164;Prodej bytu 2+kk 35 m²;2958000;49.40616139868943;16.642003601310574;1;1;4;2+kk;35.0
3928;1830618444;Pronájem bytu 2+kk 40 m²;9000;49.798216398689426;18.244797601310573;1;2;4;-;-
3929;3929085260;Pronájem bytu 3+1 73 m²;12000;49.584200398689426;18.013518601310572;1;2;7;-;-
3930;1550914892;Pronájem bytu 2+kk 35 m²;11000;49.57913039868943;18.008986601310575;1;2;4;-;-
3931;2720802124;Prodej bytu 2+kk 37 m²;6290000;50.04476839868943;14.510808601310574;1;1;4;2+kk;37.0
3932;1914504524;Pronájem bytu 3+kk 51 m²;21000;50.049536398689426;14.298381601310574;1;2;6;-;-
3933;2451375436;Pronájem bytu 2+1 51 m²;6000;49.753134398689426;16.658786601310574;1;2;5;-;-
3934;2317473100;Pronájem bytu 1+1 37 m²;13000;50.07099739868943;14.459765601310574;1;2;3;-;-
3935;2736588108;Prodej bytu 3+1 58 m²;6752000;50.06317039868943;14.415622601310574;1;1;7;3+1;58.0
3936;759174476;Pronájem bytu 3+1 104 m²;31000;50.03120239868942;14.454243601310575;1;2;7;-;-
3937;2436773196;Pronájem bytu 1+kk 27 m²;12000;50.087324398689425;14.517659601310573;1;2;2;-;-
3938;4157597004;Pronájem bytu 2+kk 41 m² (Mezonet);23000;50.04501639868943;14.364762601310574;1;2;4;-;-
3939;3273459020;Pronájem bytu 1+1 47 m²;11000;49.289889398689425;17.401078601310573;1;2;3;-;-
3940;3349493068;Pronájem bytu 2+kk 20 m²;12000;50.06417339868943;14.405288601310573;1;2;4;-;-
3941;1438524748;Pronájem bytu 1+kk 27 m²;11000;50.10204539868943;14.535054601310573;1;2;2;-;-
3942;2237867340;Pronájem bytu 3+kk 65 m²;20000;50.13475239868943;14.583157601310575;1;2;6;-;-
3943;3612484940;Pronájem bytu 1+kk 27 m²;14000;50.066282398689424;14.422445601310574;1;2;2;-;-
3944;3626898764;Pronájem bytu 1+kk 32 m²;12000;50.131846398689426;14.527620601310574;1;2;2;-;-
3945;3893237068;Pronájem bytu 2+kk 43 m²;16000;50.10130139868943;14.535836601310574;1;2;4;-;-
3946;26088780;Pronájem bytu 2+kk 43 m²;16000;50.10151539868943;14.535830601310574;1;2;4;-;-
3947;3462924108;Prodej bytu 3+kk 127 m²;4212000;48.89240939868942;16.077542601310572;1;1;6;3+kk;127.0
3948;4060943692;Pronájem bytu 2+kk 40 m²;15000;50.05148539868943;14.441866601310574;1;2;4;-;-
3949;4150072652;Pronájem bytu 1+kk 39 m²;16000;50.07840939868942;14.457715601310573;1;2;2;-;-
3950;607589708;Pronájem bytu 1+1 24 m²;11000;50.02288339868942;14.520468601310574;1;2;3;-;-
3951;3087471948;Pronájem bytu 1+kk 23 m²;11000;50.076872398689424;14.455529601310573;1;2;2;-;-
3952;1776944460;Pronájem bytu 1+kk 26 m²;12000;50.03486139868943;14.319202601310574;1;2;2;-;-
3953;3897890124;Pronájem bytu 3+kk 80 m²;27000;50.09260039868943;14.439482601310575;1;2;6;-;-
3954;1368327500;Pronájem bytu 3+kk 72 m²;27000;50.097880398689426;14.532161601310573;1;2;6;-;-
3955;1292371276;Pronájem bytu 2+kk 32 m²;14000;50.06933439868943;14.483844601310574;1;2;4;-;-
3956;2733245772;Pronájem bytu 1+kk 21 m²;12000;50.10109939868943;14.535833601310573;1;2;2;-;-
3957;3758622028;Pronájem bytu 1+kk 29 m²;15000;50.07999239868943;14.486892601310574;1;2;2;-;-
3958;1376257356;Pronájem bytu 1+1 37 m²;15000;50.081721398689425;14.482048601310574;1;2;3;-;-
3959;2487092556;Pronájem bytu 2+1 58 m²;19000;50.094568398689425;14.441610601310574;1;2;5;-;-
3960;3345548620;Pronájem bytu 1+kk 28 m²;12000;50.018599398689425;14.460792601310574;1;2;2;-;-
3961;3407807820;Pronájem bytu 1+kk 26 m²;12000;50.09677339868943;14.515402601310575;1;2;2;-;-
3962;2282087756;Prodej bytu 1+1 25 m²;1305000;49.89718539868942;16.920218601310573;1;1;3;1+1;25.0
3963;194843980;Pronájem bytu 1+1 39 m²;11000;50.064509398689424;14.479937601310574;1;2;3;-;-
3964;1549935948;Pronájem bytu 2+kk 39 m²;20000;50.076861398689424;14.454746601310573;1;2;4;-;-
3965;2437158220;Pronájem bytu 2+kk 47 m²;17000;50.07048239868943;14.451341601310574;1;2;4;-;-
3966;3776775500;Pronájem bytu 3+1 83 m²;33000;50.06987239868943;14.449427601310575;1;2;7;-;-
3967;2012288332;Prodej bytu 3+kk 85 m²;19335000;50.09612939868943;14.417214601310574;1;1;6;3+kk;85.0
3968;663016780;Prodej bytu 1+kk 29 m²;3977000;50.400595398689426;12.992069601310574;1;1;2;1+kk;29.0
3969;3474658636;Pronájem bytu 1+kk 15 m²;5000;49.785654398689424;17.458827601310574;1;2;2;-;-
3970;4279965004;Prodej bytu 2+1 35 m²;1560000;49.87908439868943;16.867648601310574;1;1;5;2+1;35.0
3971;141231436;Prodej bytu 3+kk 63 m² (Jednopodlažní);4221000;49.842173398689425;13.389755601310574;1;1;6;3+kk;63.0
3972;2762913100;Pronájem bytu 4+kk 44 m²;99000;50.071184398689425;14.458026601310573;1;2;8;-;-
3973;1850013004;Prodej bytu 4+kk 145 m²;18313000;50.057478398689426;14.391788601310573;1;1;8;4+kk;145.0
3974;4129097036;Pronájem bytu 2+1 42 m²;8000;49.57857339868943;17.236380601310575;1;2;5;-;-
3975;3323790668;Prodej bytu 3+1 53 m²;3097000;49.257246398689425;13.913192601310573;1;1;7;3+1;53.0
3976;2646950988;Prodej bytu 2+1 57 m²;7882000;50.076163398689424;14.373031601310574;1;1;5;2+1;57.0
3977;387777868;Prodej bytu 2+1 42 m²;1508000;49.441374398689426;17.469001601310573;1;1;5;2+1;42.0
3978;1052128588;Prodej bytu 3+1 54 m²;3304000;50.581118398689426;15.153744601310574;1;1;7;3+1;54.0
3979;1803490636;Pronájem bytu 2+1 69 m² (Mezonet);9000;49.47820139868943;13.590216601310575;1;2;5;-;-
3980;1729955148;Prodej bytu 4+kk 78 m² (Podkrovní);6202000;50.019770398689424;15.775288601310574;1;1;8;4+kk;78.0
3981;3072132428;Pronájem bytu 3+kk 70 m²;29000;49.18780739868943;16.584906601310575;1;2;6;-;-
3982;3609003340;Dražba bytu 1+kk 19 m² (Podkrovní);1015000;50.097098398689425;14.490522601310573;1;3;2;-;-
3983;1948058956;Pronájem bytu 5+kk 132 m²;55000;50.08890439868943;14.475629601310574;1;2;10;-;-
3984;1142752588;Pronájem bytu 1+1 29 m²;3000;50.308207398689426;13.544968601310574;1;2;3;-;-
3985;4000138316;Pronájem bytu 1+kk 19 m²;14000;50.065966398689426;14.422068601310574;1;2;2;-;-
3986;3827107148;Pronájem bytu 2+kk 37 m²;9000;49.76077939868943;13.366841601310574;1;2;4;-;-
3987;891094348;Pronájem bytu 1+1 23 m²;9000;49.22376539868942;16.616334601310573;1;2;3;-;-
3988;1442776396;Pronájem bytu 1+1 26 m²;10000;49.185858398689426;16.630816601310574;1;2;3;-;-
3989;3282183500;Pronájem bytu 2+kk 51 m²;23000;50.088171398689425;14.458566601310574;1;2;4;-;-
3990;2493920588;Pronájem bytu 1+kk 19 m²;0;49.182512398689425;16.629699601310573;1;2;2;-;-
3991;3007784268;Pronájem bytu 2+1 44 m²;16000;50.089564398689426;14.404197601310575;1;2;5;-;-
3992;3833713996;Pronájem bytu 1+1 37 m²;13000;50.07102039868943;14.459845601310574;1;2;3;-;-
3993;1636439372;Prodej bytu 4+kk 85 m²;11942000;50.771452398689426;15.426263601310573;1;1;8;4+kk;85.0
3994;2367358284;Prodej bytu 3+kk 58 m²;7078000;50.12632639868943;14.384556601310575;1;1;6;3+kk;58.0
3995;498617692;Pronájem bytu 1+1 22 m²;3000;49.77765939868942;18.429517601310575;1;2;3;-;-
3996;4134626892;Pronájem bytu 2+1 48 m²;8000;48.98004739868943;17.725480601310572;1;2;5;-;-
3997;3321645404;Prodej bytu 3+kk 62 m²;4393000;49.930815398689425;17.892655601310572;1;1;6;3+kk;62.0
3998;2237601100;Prodej bytu 2+kk 49 m²;3423000;49.37495639868943;15.981966601310575;1;1;4;2+kk;49.0
3999;82367820;Pronájem bytu 3+kk 87 m²;35000;50.10358339868942;14.472094601310573;1;2;6;-;-
4000;192484684;Pronájem bytu 3+1 56 m²;16000;50.025950398689425;14.393462601310574;1;2;7;-;-
4001;4061844812;Pronájem bytu 3+kk 75 m²;29000;50.06735839868943;14.464587601310575;1;2;6;-;-
4002;3163063628;Prodej bytu 2+kk 36 m²;5733000;50.06700039868942;14.463609601310575;1;1;4;2+kk;36.0
4003;3678909772;Prodej bytu 3+1 70 m²;15845000;50.075873398689424;14.421299601310574;1;1;7;3+1;70.0
4004;4112319820;Pronájem bytu 2+kk 44 m²;10000;49.80368339868943;18.261557601310574;1;2;4;-;-
4005;3151181132;Pronájem bytu 3+kk 109 m²;43000;50.08209439868943;14.425504601310573;1;2;6;-;-
4006;532079948;Pronájem bytu 2+kk 95 m²;18000;49.090178398689424;17.757342601310572;1;2;4;-;-
4007;4092597580;Pronájem bytu 2+kk 39 m²;12000;49.091833398689424;17.767249601310574;1;2;4;-;-
4008;276763980;Pronájem bytu 2+kk 44 m²;15000;50.10149639868943;14.526559601310574;1;2;4;-;-
4009;135071052;Pronájem bytu 1+1 30 m²;7000;50.63025539868943;13.830655601310573;1;2;3;-;-
4010;1786665308;Pronájem bytu 1+kk 32 m²;25000;50.067492398689424;14.446023601310573;1;2;2;-;-
4011;2819425612;Pronájem  pokoje 7 m²;3000;49.201689398689425;16.630124601310573;1;2;47;-;-
4012;4161602892;Pronájem bytu 2+1 50 m²;11000;49.213728398689426;16.538693601310573;1;2;5;-;-
4013;1503852364;Prodej bytu 1+kk 21 m²;4291000;50.105234398689426;14.481279601310574;1;1;2;1+kk;21.0
4014;1002972492;Prodej bytu 3+kk 59 m²;6612000;49.21343439868943;16.545319601310574;1;1;6;3+kk;59.0
4015;3537491276;Prodej bytu 5+kk 165 m²;22693000;50.04570239868943;14.363065601310574;1;1;10;5+kk;165.0
4016;1587426636;Pronájem bytu 1+1 29 m²;10000;49.217680398689424;16.632632601310572;1;2;3;-;-
4017;3699516748;Pronájem bytu 3+kk 66 m²;22000;50.05902739868942;14.405182601310575;1;2;6;-;-
4018;610129228;Pronájem bytu 2+kk 43 m²;18000;50.04872739868943;14.384281601310574;1;2;4;-;-
4019;2195404108;Pronájem bytu 3+kk 86 m²;47000;50.071097398689425;14.457717601310573;1;2;6;-;-
